timestamp,src_ip,protocol,pkt_len,pkt_rate,pkt_count,ip_ttl,label
1755289962.462958,192.168.210.244,HTTP,784,204.4,3,255,Normal
1755280633.789949,192.168.81.62,HTTPS,666,395.8,2,128,Normal
1755269735.141899,192.168.145.1,TCP,702,78.0,1,64,Normal
1755271939.830016,192.168.169.51,UDP,1032,272.4,4,64,Normal
1755287983.240613,192.168.171.177,UDP,1132,227.7,3,128,Normal
1755284870.490379,192.168.73.191,HTTPS,491,31.1,3,255,Normal
1755265691.323739,192.168.87.133,UDP,953,470.2,5,128,Normal
1755263900.064872,192.168.51.72,UDP,220,191.8,1,64,Normal
1755267690.924609,192.168.8.128,UDP,897,212.1,5,64,Normal
1755282350.826788,192.168.93.173,TCP,1171,74.1,5,64,Normal
1755290044.606753,192.168.208.42,TCP,1131,247.1,3,64,Normal
1755274392.389036,192.168.216.16,HTTPS,520,153.3,2,255,Normal
1755265540.63732,192.168.104.241,ICMP,98,30.6,5,64,Normal
1755287123.791351,192.168.102.89,UDP,1078,141.1,5,128,Normal
1755291330.069551,192.168.27.141,HTTP,1473,380.5,4,64,Normal
1755263339.510605,10.0.5.2,ICMP,60,30915.0,10,64,DDOS-Attack
1755271706.229487,192.168.238.238,UDP,68,394.0,4,64,Normal
1755284235.390585,192.168.89.160,ICMP,98,32.3,1,255,Normal
1755270891.413536,192.168.80.78,HTTP,992,186.0,2,128,Normal
1755279241.540017,192.168.145.154,HTTPS,1155,202.0,3,128,Normal
1755288879.203284,192.168.122.250,ICMP,84,63.3,4,128,Normal
1755284334.076312,192.168.72.136,TCP,548,59.4,2,64,Normal
1755272187.104328,192.168.136.155,HTTPS,1350,194.3,2,255,Normal
1755283475.421335,192.168.122.43,TCP,1030,56.2,2,64,Normal
1755265986.712735,192.168.214.7,ICMP,84,54.6,1,128,Normal
1755290090.936728,192.168.221.20,UDP,429,444.4,2,255,Normal
1755269184.768798,192.168.176.161,HTTPS,1240,253.6,5,64,Normal
1755289046.603119,192.168.225.125,TCP,496,253.6,4,128,Normal
1755291609.47835,192.168.185.9,HTTP,265,333.6,5,64,Normal
1755277155.092786,192.168.135.204,UDP,1391,92.7,2,128,Normal
1755280540.674954,192.168.90.217,ICMP,84,36.8,3,255,Normal
1755269309.302017,192.168.1.167,HTTPS,186,263.1,1,64,Normal
1755285976.151343,192.168.13.156,ICMP,60,38.8,3,255,Normal
1755289242.31622,192.168.10.206,HTTPS,451,478.1,3,64,Normal
1755289449.663327,192.168.9.87,ICMP,98,31.6,1,128,Normal
1755284026.978568,192.168.173.24,ICMP,60,4.6,1,128,Normal
1755270834.140898,192.168.177.69,UDP,1171,387.8,2,128,Normal
1755263337.832816,10.0.3.2,ICMP,60,30256.3,15,64,DDOS-Attack
1755287578.902602,192.168.70.165,UDP,97,195.4,3,255,Normal
1755263417.154121,192.168.1.163,HTTP,486,339.3,1,64,Normal
1755281323.665942,192.168.96.60,HTTPS,639,59.3,3,64,Normal
1755263338.824281,10.0.5.2,ICMP,60,26126.5,29,64,DDOS-Attack
1755275732.814353,192.168.251.254,ICMP,98,36.9,3,64,Normal
1755283208.160584,192.168.41.79,UDP,247,204.5,4,64,Normal
1755284312.326809,192.168.20.174,HTTP,885,454.6,4,128,Normal
1755290826.459683,192.168.172.189,ICMP,60,45.1,5,128,Normal
1755273780.153968,192.168.30.219,UDP,807,392.8,3,255,Normal
1755277759.394641,192.168.171.89,HTTP,1322,221.0,2,64,Normal
1755278927.817799,192.168.140.101,UDP,341,71.8,5,255,Normal
1755271422.589165,192.168.214.134,HTTPS,526,157.4,2,128,Normal
1755267239.47103,192.168.226.153,ICMP,98,53.7,2,64,Normal
1755265905.224607,192.168.208.6,HTTPS,122,135.2,4,255,Normal
1755273885.538224,192.168.171.238,UDP,1374,289.3,3,255,Normal
1755288522.560341,192.168.75.217,HTTP,514,156.5,5,64,Normal
1755266414.220393,192.168.238.81,HTTP,377,20.1,2,64,Normal
1755290708.638508,192.168.130.13,UDP,1452,268.7,3,255,Normal
1755283581.409787,192.168.187.156,HTTPS,841,398.1,1,128,Normal
1755276399.330303,192.168.221.30,ICMP,60,1.9,5,255,Normal
1755283041.257807,192.168.21.57,ICMP,84,30.0,5,255,Normal
1755282529.013773,192.168.57.118,UDP,1247,394.4,5,64,Normal
1755280322.070099,192.168.210.66,ICMP,60,88.1,3,255,Normal
1755272050.149342,192.168.32.5,ICMP,84,63.2,2,64,Normal
1755278903.749726,192.168.211.210,TCP,1371,426.4,2,255,Normal
1755283449.751577,192.168.178.111,TCP,1449,329.3,4,64,Normal
1755267884.639807,192.168.132.41,HTTPS,774,141.8,4,255,Normal
1755267699.895195,192.168.225.172,HTTP,984,69.9,1,255,Normal
1755270644.058688,192.168.238.233,HTTPS,851,15.7,4,128,Normal
1755287499.800944,192.168.124.102,UDP,1379,241.7,5,255,Normal
1755263339.460593,10.0.2.3,ICMP,60,32863.0,27,64,DDOS-Attack
1755268745.4476,192.168.138.219,UDP,576,182.7,4,255,Normal
1755287466.615009,192.168.198.44,HTTPS,801,135.7,1,64,Normal
1755279343.705182,192.168.181.185,UDP,851,461.8,3,128,Normal
1755280015.010322,192.168.87.125,TCP,1399,310.5,3,255,Normal
1755286707.781213,192.168.101.190,TCP,191,81.6,5,64,Normal
1755282681.473826,192.168.87.218,UDP,68,21.3,4,128,Normal
1755289389.422894,192.168.208.84,HTTPS,1019,239.2,3,128,Normal
1755283641.049971,192.168.188.242,ICMP,98,65.6,4,128,Normal
1755271750.704313,192.168.41.185,UDP,651,380.1,4,128,Normal
1755272669.796512,192.168.153.246,TCP,75,490.4,5,64,Normal
1755288255.633921,192.168.221.185,HTTP,1309,177.2,3,255,Normal
1755285789.716055,192.168.59.110,ICMP,98,66.3,5,128,Normal
1755280557.636612,192.168.154.201,UDP,1083,410.0,2,64,Normal
1755279004.81182,192.168.5.253,HTTP,1017,265.1,2,255,Normal
1755270671.479264,192.168.167.177,HTTP,211,74.5,4,255,Normal
1755287667.923908,192.168.36.208,TCP,891,454.9,1,255,Normal
1755289229.248481,192.168.221.130,HTTP,1225,416.1,3,255,Normal
1755290819.632584,192.168.172.254,HTTP,951,301.5,5,64,Normal
1755287761.753378,192.168.144.16,HTTP,580,376.1,1,64,Normal
1755264831.310838,192.168.66.31,UDP,389,52.1,4,255,Normal
1755270080.665525,192.168.143.19,TCP,170,154.3,3,255,Normal
1755289976.769664,192.168.119.249,TCP,1405,238.2,1,128,Normal
1755290480.918588,192.168.140.47,UDP,362,137.0,4,64,Normal
1755263337.798234,10.0.2.2,ICMP,60,41218.7,18,64,DDOS-Attack
1755277279.201278,192.168.5.64,ICMP,60,34.1,5,128,Normal
1755270702.77654,192.168.191.26,HTTP,1294,285.0,2,64,Normal
1755277632.110304,192.168.95.76,TCP,1287,158.5,1,255,Normal
1755285008.312993,192.168.93.130,UDP,594,247.5,1,128,Normal
1755269064.426793,192.168.150.125,UDP,832,432.9,5,64,Normal
1755287187.989076,192.168.234.78,ICMP,60,75.0,1,255,Normal
1755285039.495656,192.168.126.9,HTTP,1440,406.3,5,64,Normal
1755277968.858527,192.168.125.138,UDP,1182,163.2,5,128,Normal
1755268830.650374,192.168.53.215,HTTPS,387,282.5,5,255,Normal
1755283752.925111,192.168.101.194,ICMP,60,24.7,4,64,Normal
1755278095.256443,192.168.51.151,UDP,1050,299.7,4,128,Normal
1755290553.775209,192.168.172.250,UDP,445,365.9,1,128,Normal
1755268191.35872,192.168.125.216,TCP,261,248.0,4,255,Normal
1755278159.195261,192.168.161.239,ICMP,98,69.1,2,128,Normal
1755277827.337127,192.168.84.164,UDP,959,496.3,2,255,Normal
1755281933.557842,192.168.145.46,ICMP,60,48.8,4,64,Normal
1755286258.963162,192.168.21.89,UDP,706,389.0,1,255,Normal
1755287642.565723,192.168.253.69,UDP,1376,160.4,4,255,Normal
1755289717.250667,192.168.209.205,UDP,942,423.8,3,64,Normal
1755279946.656909,192.168.110.216,ICMP,84,80.5,3,128,Normal
1755274949.640436,192.168.39.29,HTTPS,343,462.4,2,255,Normal
1755263337.862781,10.0.5.1,ICMP,60,3196.8,18,64,DDOS-Attack
1755277723.323162,192.168.116.27,UDP,269,218.7,2,255,Normal
1755268434.018725,192.168.45.222,HTTP,621,30.6,1,64,Normal
1755263337.123823,10.0.1.4,ICMP,60,47479.7,29,64,DDOS-Attack
1755268167.175234,192.168.133.174,ICMP,98,51.1,5,64,Normal
1755273638.12861,192.168.11.24,UDP,412,131.6,3,128,Normal
1755277382.717405,192.168.14.31,UDP,606,204.5,5,64,Normal
1755282439.470789,192.168.171.178,UDP,1298,317.8,1,128,Normal
1755279086.122657,192.168.233.151,UDP,760,455.6,2,255,Normal
1755263338.555181,10.0.4.4,ICMP,60,13388.2,20,64,DDOS-Attack
1755283678.840666,192.168.253.243,TCP,816,494.4,4,64,Normal
1755284281.486704,192.168.18.48,UDP,745,127.1,4,255,Normal
1755271735.939229,192.168.250.190,ICMP,98,56.7,3,64,Normal
1755270746.629525,192.168.152.186,ICMP,84,6.3,3,128,Normal
1755284843.562214,192.168.227.237,HTTP,239,267.9,5,128,Normal
1755289146.512763,192.168.150.220,HTTPS,1359,380.6,2,255,Normal
1755265214.072888,192.168.124.69,TCP,1226,186.0,1,64,Normal
1755290858.852906,192.168.123.154,UDP,755,199.7,4,64,Normal
1755291490.362546,192.168.147.91,HTTPS,860,455.0,1,255,Normal
1755286391.922543,192.168.144.173,HTTP,321,215.1,3,128,Normal
1755279416.186436,192.168.252.105,ICMP,84,50.7,3,64,Normal
1755285495.345009,192.168.33.98,ICMP,98,79.3,4,64,Normal
1755276102.208288,192.168.156.19,HTTP,1331,289.4,1,255,Normal
1755276475.984962,192.168.240.13,TCP,835,327.4,2,255,Normal
1755263337.507827,10.0.2.4,ICMP,60,3858.6,15,64,DDOS-Attack
1755291643.414101,192.168.225.172,UDP,794,279.7,1,128,Normal
1755264808.050726,192.168.127.109,ICMP,98,8.9,2,255,Normal
1755273658.554374,192.168.152.30,HTTP,1266,254.4,4,64,Normal
1755274798.781899,192.168.209.58,HTTP,378,375.7,1,64,Normal
1755267534.744433,192.168.238.147,HTTP,1095,161.5,1,255,Normal
1755285774.640396,192.168.114.169,UDP,597,228.1,2,255,Normal
1755283037.50951,192.168.153.171,HTTPS,1456,79.7,5,64,Normal
1755265251.165484,192.168.183.210,UDP,1283,92.1,1,255,Normal
1755290136.267118,192.168.253.129,TCP,1367,148.7,5,255,Normal
1755263757.596584,192.168.36.113,UDP,412,285.0,4,255,Normal
1755277985.916363,192.168.176.65,ICMP,60,66.9,4,64,Normal
1755287827.07376,192.168.240.24,ICMP,98,27.8,5,255,Normal
1755263337.060889,10.0.2.4,ICMP,60,33459.8,25,64,DDOS-Attack
1755279020.597256,192.168.215.251,HTTPS,1298,271.1,5,128,Normal
1755273940.30297,192.168.216.149,ICMP,60,25.0,5,128,Normal
1755263802.301955,192.168.140.110,ICMP,60,71.8,2,255,Normal
1755266944.830838,192.168.31.122,UDP,592,409.3,1,255,Normal
1755263840.437849,192.168.136.74,ICMP,84,99.8,3,64,Normal
1755280104.918572,192.168.10.198,UDP,699,224.9,3,128,Normal
1755283130.825327,192.168.44.146,HTTP,1115,356.8,1,128,Normal
1755263338.627504,10.0.3.3,ICMP,60,27955.6,17,64,DDOS-Attack
1755281014.240043,192.168.236.194,HTTPS,721,410.8,2,128,Normal
1755269196.081383,192.168.169.161,HTTPS,894,129.9,1,255,Normal
1755276373.460292,192.168.102.80,TCP,226,228.1,2,64,Normal
1755287842.27588,192.168.235.49,ICMP,98,28.6,2,64,Normal
1755264278.635835,192.168.158.75,ICMP,60,71.1,5,255,Normal
1755268299.04191,192.168.96.25,TCP,1377,176.7,1,64,Normal
1755276335.086429,192.168.208.18,TCP,1057,121.4,1,64,Normal
1755288345.7872,192.168.131.32,TCP,857,226.5,4,128,Normal
1755266829.818282,192.168.236.184,HTTPS,1256,485.3,1,64,Normal
1755285292.942638,192.168.45.240,HTTPS,653,361.6,1,255,Normal
1755274428.495067,192.168.143.202,UDP,1044,69.0,5,64,Normal
1755264555.753925,192.168.227.247,TCP,1397,425.7,3,128,Normal
1755288147.70555,192.168.206.164,UDP,1352,20.5,4,128,Normal
1755266136.363458,192.168.90.194,HTTPS,1189,180.7,5,128,Normal
1755264403.638963,192.168.98.217,HTTP,253,476.3,1,255,Normal
1755276266.800076,192.168.175.193,ICMP,60,26.3,3,255,Normal
1755266171.047385,192.168.158.146,UDP,721,203.9,3,255,Normal
1755281830.62712,192.168.69.94,HTTPS,411,60.4,4,64,Normal
1755283349.854655,192.168.126.149,UDP,102,423.6,4,64,Normal
1755291526.335402,192.168.187.202,HTTP,1445,471.2,5,64,Normal
1755263337.532939,10.0.2.4,ICMP,60,11196.2,23,64,DDOS-Attack
1755289831.481823,192.168.18.118,ICMP,84,12.2,3,255,Normal
1755276479.417239,192.168.52.44,HTTPS,1003,144.8,3,128,Normal
1755289741.151087,192.168.112.69,HTTP,268,401.2,5,255,Normal
1755270139.363681,192.168.91.32,ICMP,98,94.8,4,128,Normal
1755283256.177964,192.168.10.185,HTTP,652,197.2,2,64,Normal
1755267646.252001,192.168.196.56,UDP,1021,264.9,5,64,Normal
1755270830.622192,192.168.245.165,HTTP,908,13.0,5,255,Normal
1755264164.164693,192.168.234.54,HTTP,764,471.6,1,255,Normal
1755280034.308669,192.168.76.88,HTTPS,1432,244.0,2,64,Normal
1755284568.545665,192.168.251.93,HTTP,153,380.9,1,128,Normal
1755272206.514186,192.168.153.246,ICMP,84,5.0,5,64,Normal
1755290489.107265,192.168.151.254,ICMP,98,88.4,5,128,Normal
1755270300.658719,192.168.247.82,ICMP,84,56.6,4,255,Normal
1755267305.110797,192.168.8.240,ICMP,60,2.8,3,255,Normal
1755268094.616358,192.168.46.101,UDP,394,13.5,1,255,Normal
1755283032.796597,192.168.225.191,HTTP,1225,406.4,2,64,Normal
1755266870.690665,192.168.30.63,HTTPS,339,62.3,3,255,Normal
1755272981.091521,192.168.121.182,TCP,1341,99.6,4,255,Normal
1755278725.123175,192.168.13.250,UDP,1405,42.3,5,128,Normal
1755268036.059998,192.168.217.22,ICMP,60,3.9,3,128,Normal
1755287137.019966,192.168.236.180,ICMP,98,27.7,2,255,Normal
1755287506.229096,192.168.131.93,UDP,185,113.0,2,64,Normal
1755265158.271764,192.168.56.110,TCP,1053,200.2,2,128,Normal
1755267300.724689,192.168.216.136,HTTP,1123,295.2,2,128,Normal
1755271392.008959,192.168.129.49,UDP,1155,28.2,3,128,Normal
1755290785.776207,192.168.5.105,HTTPS,824,221.2,3,64,Normal
1755266812.024048,192.168.115.248,HTTP,380,70.1,1,255,Normal
1755276684.220206,192.168.39.145,HTTPS,1291,314.1,1,64,Normal
1755265916.024435,192.168.215.19,TCP,1395,205.1,5,64,Normal
1755271810.516233,192.168.221.78,HTTP,266,461.7,5,64,Normal
1755290110.033615,192.168.232.173,HTTP,1438,434.8,4,64,Normal
1755274333.496456,192.168.30.239,HTTP,771,4.5,2,64,Normal
1755274213.475959,192.168.153.128,TCP,1429,370.9,1,255,Normal
1755273303.794207,192.168.251.131,HTTPS,943,207.8,3,128,Normal
1755286144.526447,192.168.118.78,ICMP,60,78.8,3,255,Normal
1755271602.548501,192.168.85.190,TCP,211,355.7,4,128,Normal
1755288455.724432,192.168.191.224,ICMP,98,35.0,4,64,Normal
1755285941.801442,192.168.76.120,UDP,138,469.2,2,64,Normal
1755280185.310285,192.168.229.135,ICMP,98,22.9,2,64,Normal
1755280513.595385,192.168.39.169,TCP,941,378.0,4,64,Normal
1755286219.326925,192.168.169.251,UDP,1444,381.9,4,64,Normal
1755269910.770178,192.168.54.53,ICMP,84,59.7,3,128,Normal
1755264962.392764,192.168.168.77,ICMP,60,6.1,1,255,Normal
1755285923.493767,192.168.188.209,HTTPS,804,371.6,2,128,Normal
1755289903.892562,192.168.238.228,HTTPS,1341,130.0,2,64,Normal
1755267191.537954,192.168.230.144,ICMP,60,71.9,2,64,Normal
1755264835.077155,192.168.138.198,HTTPS,429,422.4,2,64,Normal
1755266089.011971,192.168.50.86,HTTPS,803,245.2,1,255,Normal
1755269915.155237,192.168.92.21,TCP,385,329.6,3,64,Normal
1755269341.343213,192.168.60.105,ICMP,84,90.0,3,64,Normal
1755278207.740609,192.168.249.80,HTTPS,415,60.4,2,64,Normal
1755280550.000169,192.168.243.57,UDP,475,38.1,5,255,Normal
1755283899.53835,192.168.86.69,HTTP,821,380.1,3,255,Normal
1755263339.026562,10.0.2.5,ICMP,60,16468.5,11,64,DDOS-Attack
1755282095.716562,192.168.222.27,HTTPS,1265,438.1,4,128,Normal
1755282161.602988,192.168.211.224,ICMP,60,67.9,2,128,Normal
1755283029.630759,192.168.33.193,HTTP,1133,199.5,4,64,Normal
1755283227.958426,192.168.21.215,HTTP,388,215.2,2,64,Normal
1755263338.853916,10.0.1.2,ICMP,60,9326.4,25,64,DDOS-Attack
1755263338.218423,10.0.5.2,ICMP,60,17957.6,13,64,DDOS-Attack
1755279271.431786,192.168.113.198,TCP,1185,251.5,1,128,Normal
1755273897.497224,192.168.28.179,ICMP,98,30.2,4,255,Normal
1755274785.832517,192.168.28.18,HTTP,869,481.0,1,128,Normal
1755286150.337779,192.168.86.66,ICMP,60,81.4,2,64,Normal
1755282885.498951,192.168.236.221,ICMP,60,78.0,4,64,Normal
1755274519.163675,192.168.190.201,ICMP,98,50.4,2,64,Normal
1755271377.386543,192.168.87.30,HTTP,1297,449.7,4,64,Normal
1755267476.819649,192.168.138.242,HTTP,453,32.4,1,255,Normal
1755271944.041711,192.168.31.186,UDP,208,418.7,3,128,Normal
1755285827.222486,192.168.2.72,ICMP,98,14.6,5,255,Normal
1755290300.798047,192.168.215.120,ICMP,98,11.8,1,255,Normal
1755268424.458543,192.168.224.104,TCP,872,430.6,4,64,Normal
1755275954.830001,192.168.33.238,ICMP,98,17.2,4,255,Normal
1755273440.112814,192.168.156.80,TCP,372,249.9,4,64,Normal
1755272709.107942,192.168.145.88,UDP,205,288.4,1,128,Normal
1755271036.215822,192.168.176.233,UDP,1002,341.8,5,255,Normal
1755267902.643476,192.168.99.99,UDP,1350,354.4,2,255,Normal
1755282135.893141,192.168.167.12,UDP,874,258.5,1,64,Normal
1755291332.640141,192.168.252.47,HTTPS,1458,119.0,2,128,Normal
1755287151.822534,192.168.102.37,HTTP,746,441.9,5,128,Normal
1755270922.904529,192.168.114.159,HTTP,240,124.9,2,64,Normal
1755279443.346426,192.168.132.110,HTTPS,554,331.4,4,128,Normal
1755269406.991587,192.168.200.53,HTTPS,290,182.7,5,255,Normal
1755286341.525018,192.168.56.141,ICMP,98,59.8,3,128,Normal
1755277901.130298,192.168.145.254,HTTP,133,206.6,5,255,Normal
1755270533.284236,192.168.137.243,ICMP,60,73.9,2,128,Normal
1755265079.021605,192.168.85.213,UDP,253,124.1,3,255,Normal
1755287278.595945,192.168.127.183,ICMP,60,53.2,2,255,Normal
1755264793.379909,192.168.94.76,HTTPS,83,212.2,1,255,Normal
1755280667.535964,192.168.94.76,TCP,1325,141.0,2,128,Normal
1755282890.917664,192.168.240.187,ICMP,60,12.0,4,64,Normal
1755268405.090437,192.168.67.9,TCP,171,395.8,4,128,Normal
1755276153.950887,192.168.141.131,ICMP,98,80.7,3,128,Normal
1755288693.658944,192.168.166.14,HTTP,648,130.5,5,64,Normal
1755272329.028956,192.168.130.200,TCP,194,208.6,4,255,Normal
1755284619.171312,192.168.89.78,UDP,1094,272.6,2,255,Normal
1755291627.94909,192.168.210.219,HTTPS,79,121.6,2,255,Normal
1755265944.727463,192.168.96.15,TCP,1246,112.3,2,128,Normal
1755267728.250531,192.168.133.21,TCP,975,317.6,3,128,Normal
1755281921.398849,192.168.74.116,TCP,841,288.6,4,64,Normal
1755265009.855137,192.168.62.97,HTTPS,372,268.2,2,255,Normal
1755282578.101562,192.168.54.159,HTTP,870,10.2,2,64,Normal
1755266251.300248,192.168.61.63,HTTP,127,75.8,3,255,Normal
1755267483.486253,192.168.73.201,UDP,386,254.5,3,255,Normal
1755264199.309349,192.168.151.204,HTTPS,1123,170.6,2,128,Normal
1755279094.430208,192.168.138.161,HTTPS,1066,486.1,2,64,Normal
1755267248.259842,192.168.242.242,TCP,618,221.7,1,64,Normal
1755285406.453303,192.168.44.146,UDP,349,443.8,3,255,Normal
1755282972.250975,192.168.56.85,TCP,95,35.1,3,64,Normal
1755269420.057236,192.168.221.13,ICMP,60,80.0,2,128,Normal
1755273110.738831,192.168.174.10,ICMP,98,79.5,3,255,Normal
1755285628.53195,192.168.126.183,HTTPS,1269,175.0,4,64,Normal
1755289710.514457,192.168.166.39,TCP,1267,45.0,1,255,Normal
1755276805.737637,192.168.241.83,UDP,801,371.3,3,255,Normal
1755278383.654263,192.168.91.167,HTTP,796,496.9,2,128,Normal
1755268984.416005,192.168.164.200,ICMP,60,22.5,5,128,Normal
1755287620.626483,192.168.5.1,HTTP,488,384.8,4,255,Normal
1755275362.093969,192.168.227.148,ICMP,84,37.3,4,128,Normal
1755290116.202853,192.168.171.136,ICMP,84,18.5,2,255,Normal
1755268156.334922,192.168.240.75,UDP,198,387.0,2,64,Normal
1755270418.910754,192.168.53.121,HTTPS,304,352.1,3,255,Normal
1755273911.683445,192.168.155.113,UDP,781,220.6,4,64,Normal
1755288844.219568,192.168.52.176,ICMP,98,3.2,1,64,Normal
1755263338.469248,10.0.4.5,ICMP,60,5090.7,17,64,DDOS-Attack
1755283536.294217,192.168.93.194,TCP,1177,432.5,1,64,Normal
1755273933.16464,192.168.241.151,HTTP,510,224.3,5,255,Normal
1755281091.728123,192.168.222.51,HTTPS,418,337.0,3,64,Normal
1755290644.785477,192.168.250.220,TCP,1494,255.0,4,255,Normal
1755272750.745491,192.168.241.73,HTTP,883,392.5,4,64,Normal
1755285833.229261,192.168.195.176,UDP,656,380.3,5,64,Normal
1755267912.542067,192.168.119.115,HTTP,83,267.8,1,128,Normal
1755270665.602073,192.168.97.184,HTTP,408,431.0,1,255,Normal
1755289537.916303,192.168.151.143,ICMP,84,14.5,2,128,Normal
1755278056.206318,192.168.148.69,HTTPS,831,435.6,3,64,Normal
1755276680.425874,192.168.182.170,TCP,834,249.3,2,128,Normal
1755283008.975695,192.168.138.57,HTTP,730,347.3,5,128,Normal
1755281990.160455,192.168.247.242,ICMP,84,66.0,1,64,Normal
1755288688.335885,192.168.83.46,HTTP,1023,31.2,5,128,Normal
1755269969.369655,192.168.95.242,HTTPS,256,325.0,3,64,Normal
1755285421.037232,192.168.88.205,TCP,700,237.2,2,255,Normal
1755288799.37115,192.168.249.175,ICMP,98,60.6,4,128,Normal
1755268997.866248,192.168.77.186,HTTPS,760,286.8,5,128,Normal
1755284736.295433,192.168.150.110,UDP,572,436.7,3,255,Normal
1755285216.004475,192.168.156.244,UDP,1078,85.5,1,64,Normal
1755276193.646232,192.168.160.246,UDP,658,336.0,2,64,Normal
1755276664.11367,192.168.90.100,ICMP,60,70.9,1,64,Normal
1755264775.848518,192.168.224.158,ICMP,60,37.6,4,128,Normal
1755276198.014427,192.168.50.9,HTTPS,416,268.2,4,255,Normal
1755266335.324338,192.168.200.170,HTTPS,1481,214.5,5,128,Normal
1755288188.115295,192.168.180.11,HTTPS,1212,292.0,2,255,Normal
1755284853.269248,192.168.164.250,HTTPS,1046,153.6,5,255,Normal
1755289674.28648,192.168.84.198,UDP,813,150.5,4,64,Normal
1755271748.261538,192.168.69.185,UDP,834,280.8,3,64,Normal
1755279556.422562,192.168.108.92,ICMP,98,71.6,5,64,Normal
1755280019.281018,192.168.94.206,UDP,1069,424.8,3,64,Normal
1755263337.125542,10.0.5.1,ICMP,60,8232.3,13,64,DDOS-Attack
1755272356.246031,192.168.124.181,UDP,264,343.0,2,64,Normal
1755284440.601889,192.168.128.134,TCP,824,192.0,3,255,Normal
1755290316.681674,192.168.191.100,TCP,440,471.6,3,128,Normal
1755283012.379657,192.168.223.31,HTTP,95,64.9,4,64,Normal
1755284658.221836,192.168.195.136,UDP,698,81.1,2,255,Normal
1755266441.462852,192.168.150.170,HTTPS,1455,26.2,1,64,Normal
1755278851.85954,192.168.169.236,TCP,676,7.7,5,255,Normal
1755263446.632174,192.168.70.207,HTTPS,500,493.2,2,128,Normal
1755270741.002655,192.168.109.169,HTTPS,888,50.5,5,255,Normal
1755265138.868392,192.168.67.188,UDP,228,39.0,5,255,Normal
1755288092.340612,192.168.103.70,UDP,873,249.2,4,255,Normal
1755263337.225691,10.0.1.1,ICMP,60,46437.9,25,64,DDOS-Attack
1755266445.547724,192.168.61.144,UDP,164,455.3,1,128,Normal
1755291660.202846,192.168.128.31,ICMP,84,96.6,2,128,Normal
1755266422.734346,192.168.220.103,TCP,690,369.8,5,64,Normal
1755263519.2444,192.168.8.58,TCP,1157,187.2,4,64,Normal
1755270034.073658,192.168.128.165,HTTPS,113,100.1,2,255,Normal
1755283139.086787,192.168.182.17,HTTPS,1365,169.1,3,64,Normal
1755288195.900672,192.168.113.239,HTTP,495,454.8,5,64,Normal
1755272263.256481,192.168.145.230,UDP,281,262.5,4,64,Normal
1755291313.282984,192.168.75.102,ICMP,84,84.7,2,128,Normal
1755283688.278749,192.168.212.93,HTTPS,187,38.2,3,128,Normal
1755264373.276939,192.168.73.32,ICMP,98,69.1,5,64,Normal
1755283903.898942,192.168.54.253,UDP,1305,187.9,1,128,Normal
1755275032.721123,192.168.251.108,TCP,1035,363.4,2,64,Normal
1755268162.966317,192.168.120.100,ICMP,84,18.3,5,64,Normal
1755272129.369788,192.168.89.87,UDP,1180,317.7,2,64,Normal
1755263753.109752,192.168.223.211,HTTPS,144,439.5,5,128,Normal
1755281596.313605,192.168.74.226,HTTP,493,168.3,1,255,Normal
1755269439.346287,192.168.174.46,UDP,71,84.5,4,255,Normal
1755278915.774255,192.168.243.192,ICMP,60,54.3,2,128,Normal
1755276654.960362,192.168.104.241,HTTPS,233,76.9,3,255,Normal
1755269868.69894,192.168.159.175,HTTPS,1046,418.6,4,64,Normal
1755288071.333075,192.168.129.92,UDP,1446,320.7,4,64,Normal
1755271887.763882,192.168.138.146,ICMP,60,2.3,4,128,Normal
1755289999.849694,192.168.151.124,ICMP,60,81.0,5,64,Normal
1755277936.176127,192.168.202.91,HTTPS,1385,454.2,4,255,Normal
1755276424.069776,192.168.246.82,HTTP,442,454.7,3,128,Normal
1755272567.564536,192.168.108.84,UDP,1410,250.4,3,255,Normal
1755283970.321573,192.168.142.254,HTTPS,666,484.3,5,64,Normal
1755290348.0323,192.168.155.140,UDP,596,151.3,5,255,Normal
1755282014.110794,192.168.143.108,ICMP,98,78.8,3,128,Normal
1755280315.623627,192.168.225.203,HTTP,655,319.3,2,64,Normal
1755280263.639747,192.168.166.246,UDP,632,429.4,4,64,Normal
1755281579.435231,192.168.163.211,UDP,435,190.8,1,255,Normal
1755264790.280044,192.168.164.130,TCP,843,83.7,4,255,Normal
1755284113.01962,192.168.228.199,TCP,934,97.5,5,255,Normal
1755286542.998747,192.168.99.196,ICMP,60,54.2,2,255,Normal
1755285382.698502,192.168.13.144,HTTP,1488,220.3,3,128,Normal
1755265728.934478,192.168.125.80,TCP,436,287.8,4,128,Normal
1755278088.818536,192.168.70.226,ICMP,84,30.8,5,64,Normal
1755280688.950766,192.168.39.3,HTTP,1149,132.9,5,255,Normal
1755268359.745458,192.168.74.146,UDP,570,197.9,4,255,Normal
1755263339.103815,10.0.1.5,ICMP,60,30586.2,17,64,DDOS-Attack
1755263723.837832,192.168.233.137,HTTP,209,107.3,4,255,Normal
1755281331.676607,192.168.9.196,HTTPS,1352,216.6,2,255,Normal
1755283888.094046,192.168.198.112,HTTP,428,432.6,4,255,Normal
